filename,embedding,x,y,z
01_codeloom.png,"0.3220980167388916,0.24343657493591309,0.3760773241519928,0.37946683168411255,0.486543208360672,-0.8047685027122498,-0.19216373562812805,0.40892624855041504,0.10532304644584656,-0.011255279183387756,0.19344529509544373,0.14936909079551697,0.5138933062553406,0.16473644971847534,0.0011456683278083801,0.4233573377132416,0.5976869463920593,0.4830588102340698,-0.3155527412891388,-0.2640495300292969,0.4346933364868164,0.372286856174469,-0.2598952353000641,-0.13940364122390747,-0.0026560425758361816,-0.03539973497390747,-0.27861297130584717,0.6270213723182678,0.5348214507102966,0.04470111429691315,-0.292978435754776,0.19720584154129028,0.3627069294452667,0.5596029758453369,-0.15349507331848145,-0.49989742040634155,-0.12062668055295944,-0.0037326738238334656,0.3400190770626068,-1.077862024307251,-0.24669775366783142,-0.14853522181510925,-0.7883198261260986,-0.6447657346725464,-1.0165235996246338,-0.3237966299057007,-0.20556572079658508,0.27017372846603394,0.5942784547805786,0.16898652911186218,-0.1073703020811081,-0.09631096571683884,0.14795835316181183,0.4047221541404724,0.44282063841819763,-0.048989973962306976,0.42394256591796875,0.3610592186450958,-0.30185872316360474,0.2804875075817108,-0.3069334030151367,-0.17350488901138306,0.817520797252655,-0.3374428451061249,-0.24944958090782166,-0.5834522843360901,-0.13214240968227386,-0.21996144950389862,0.5625406503677368,0.04433130472898483,-0.34332475066185,0.3363485336303711,-0.0866326242685318,-0.28361785411834717,0.06473374366760254,0.33564987778663635,0.6433683633804321,-0.2081802785396576,-0.10431252419948578,0.11446858942508698,-0.01344781368970871,0.4559282958507538,-0.35576218366622925,-0.2748430371284485,-0.13605646789073944,1.0175007581710815,0.22732864320278168,-0.5030865669250488,0.19211408495903015,-0.2578887939453125,0.2023148089647293,-0.29478299617767334,-4.584969520568848,0.06730937957763672,-0.0824587494134903,0.07389234006404877,0.12700004875659943,0.044378213584423065,-0.24802741408348083,-0.968975305557251,0.2298084795475006,0.23664510250091553,0.16553202271461487,0.7720319032669067,0.7104904651641846,0.380993515253067,-2.3704943656921387,0.41784992814064026,-0.2681918144226074,0.02465062588453293,-0.10926595330238342,0.3265051245689392,-0.3218919634819031,0.20074774324893951,-0.04442417621612549,-0.0670367181301117,0.3253636360168457,-0.021253671497106552,0.041532985866069794,-0.022268779575824738,0.422372043132782,0.28761351108551025,0.35262230038642883,-0.21751214563846588,0.5315669775009155,0.05371388792991638,0.47176703810691833,-0.03460237383842468,-0.22961267828941345,0.1579003930091858,0.18418830633163452,0.015223808586597443,0.036920517683029175,0.7684299945831299,-0.30361366271972656,0.5200766324996948,0.3834679126739502,-0.25957030057907104,-0.3538151681423187,-0.1947111189365387,-0.13952380418777466,-0.2805090546607971,-0.5112323760986328,0.08137480914592743,0.30300360918045044,0.21808448433876038,-0.133541077375412,0.3060355484485626,0.26971137523651123,-0.3200148344039917,0.4468053877353668,-0.6695326566696167,0.2705532908439636,-0.03227224946022034,-0.2836157977581024,-0.4716948866844177,-0.017571449279785156,0.3020044267177582,-0.09149634838104248,0.5004594326019287,0.24125510454177856,-0.30124449729919434,-0.12621408700942993,0.19634413719177246,0.20828740298748016,-0.28872808814048767,0.6778301000595093,-0.08101250976324081,0.2261558473110199,0.03968554735183716,-0.4033110737800598,0.044021375477313995,-0.03192459046840668,-0.01992538571357727,0.3223750591278076,0.12720854580402374,-0.2322474718093872,0.2896900773048401,-0.07262429594993591,-0.09901534765958786,0.04069286584854126,0.4607139825820923,-0.31382298469543457,-0.04048258066177368,0.020698055624961853,-0.006614223122596741,0.04469139873981476,-0.13618263602256775,0.07927578687667847,0.5870662927627563,0.06393713504076004,0.3565387725830078,-0.04099932312965393,-0.23847004771232605,0.5116348266601562,0.1480734646320343,0.34374505281448364,-0.3795626163482666,-0.07442337274551392,-0.17297491431236267,-0.3035631477832794,0.012487877160310745,-0.26991158723831177,0.12575355172157288,0.44426774978637695,0.1619526594877243,0.13270628452301025,0.7042092084884644,0.044865116477012634,0.07442633807659149,-0.1673087477684021,0.29778677225112915,-0.004523783922195435,-0.14609119296073914,0.17737674713134766,-0.06156504154205322,0.07702663540840149,0.007892735302448273,1.1215901374816895,0.09773445129394531,0.5048859119415283,0.012753084301948547,0.27018702030181885,0.4777429401874542,-0.2926492989063263,-0.30495941638946533,0.4770967662334442,0.5758415460586548,0.10154756903648376,0.018128439784049988,-0.36497339606285095,0.200483500957489,0.23720699548721313,-0.34449291229248047,0.6899589896202087,0.12095070630311966,0.44445061683654785,0.08935139328241348,-0.36698976159095764,-0.2928626537322998,0.18867772817611694,0.44070884585380554,-0.09269527345895767,0.061128467321395874,0.30984026193618774,0.9531643390655518,0.3170556426048279,0.41733717918395996,0.13582783937454224,0.10097980499267578,-0.38226765394210815,0.2563069462776184,-0.008159250020980835,-0.8426775932312012,0.06910908222198486,-0.38521474599838257,0.4135740399360657,-0.8285484910011292,-0.6888234615325928,0.3445420563220978,-0.5157758593559265,0.19428975880146027,0.45118892192840576,0.31527942419052124,-0.4078415036201477,-0.17402340471744537,-0.04022686183452606,-0.17892013490200043,0.5294333100318909,-0.2733321189880371,0.8837680816650391,0.3434528112411499,0.13026298582553864,0.2237190455198288,-0.3113517165184021,-0.43630141019821167,0.3404376208782196,-0.37975552678108215,0.11496162414550781,0.17221614718437195,0.19840523600578308,0.431132435798645,-0.2949789762496948,-0.04905836284160614,0.18051041662693024,0.2016248106956482,-0.3601153492927551,0.012184157967567444,0.061460599303245544,-0.5285552144050598,0.2404504418373108,0.10478930175304413,0.18431900441646576,0.5035098791122437,0.19818435609340668,0.47421133518218994,-0.37054234743118286,0.3496539890766144,-0.40273720026016235,-0.17696675658226013,-0.2665840685367584,0.007309854030609131,0.2756597697734833,0.265524297952652,-0.186662495136261,0.10076247155666351,0.05262191221117973,0.3907695412635803,-0.5023765563964844,0.11502828449010849,0.329215943813324,0.4458998143672943,0.7678829431533813,-0.09834133088588715,0.25869396328926086,-0.10001973807811737,-0.19321247935295105,-0.5471895933151245,0.2758517861366272,-0.16787579655647278,-0.318869948387146,0.5589343905448914,0.01341545581817627,0.03233029693365097,-0.046813447028398514,-0.33619219064712524,0.32766062021255493,-0.08946144580841064,-0.6523462533950806,-0.2437744438648224,-0.23021185398101807,0.5237632989883423,0.3767971992492676,-0.1279643476009369,-0.7745454907417297,0.1801077425479889,0.1828705370426178,0.6212455630302429,0.44937825202941895,-0.24870610237121582,0.14481742680072784,0.06375110149383545,-0.17785775661468506,0.08262306451797485,-0.02908375859260559,-0.3079738914966583,-0.1630920171737671,-0.02896043285727501,0.27411171793937683,-0.2616614103317261,-0.6145609617233276,-0.21086008846759796,0.4494067430496216,0.3199969530105591,-0.27733516693115234,0.24496503174304962,0.5708792805671692,0.1109233945608139,0.5041382312774658,0.3549886643886566,0.5029308795928955,-0.24649059772491455,0.13690721988677979,0.9943503141403198,-0.3833116888999939,-0.23668760061264038,0.31189215183258057,0.32237833738327026,-0.35311412811279297,-0.07456853240728378,-0.02147436887025833,0.4207588732242584,0.24863338470458984,0.2648113965988159,0.20640522241592407,0.43421754240989685,0.545367419719696,-0.2682862877845764,-0.31395086646080017,0.584579586982727,-0.35187041759490967,0.17047056555747986,-0.07243526726961136,-0.0949641615152359,0.2726408839225769,-0.17857962846755981,0.45087841153144836,-0.10774226486682892,0.07500926405191422,0.8199758529663086,-0.5833021402359009,-0.1805468648672104,0.18375077843666077,0.08668385446071625,0.17335805296897888,0.24771791696548462,-0.5024076700210571,0.10676109045743942,-0.2013152539730072,0.05193670839071274,0.7106343507766724,-0.30255818367004395,-0.2576395273208618,-0.17364324629306793,0.46943145990371704,-0.16246505081653595,-0.6271933317184448,0.4162764251232147,0.2135542333126068,0.09796735644340515,-0.4827919602394104,-0.11903233081102371,0.7451419234275818,0.6065878868103027,0.042187318205833435,0.031432196497917175,0.2128850817680359,0.41184085607528687,0.10224174708127975,-0.534009575843811,0.18763341009616852,-0.1661275327205658,0.583098292350769,-0.5473179817199707,0.05040982365608215,0.16658933460712433,0.2650951147079468,0.07767491787672043,-2.416962146759033,-0.08189021795988083,-0.32860487699508667,-0.37050050497055054,-0.14317896962165833,0.08217719197273254,-0.6463575959205627,-0.067073754966259,0.0509527325630188,-0.018714487552642822,-0.2234087437391281,-0.09944134950637817,-0.5780095458030701,0.026964664459228516,0.2510378956794739,0.16573290526866913,-0.061070799827575684,-0.2500035762786865,-0.31501591205596924,-0.045224517583847046,0.43845999240875244,0.13552644848823547,-0.12565845251083374,-0.6255890727043152,0.6671997308731079,0.4529518187046051,0.34489405155181885,0.35042276978492737,0.15726056694984436,-0.15697956085205078,-0.01112455129623413,0.32598066329956055,-0.2305343747138977,0.03019076958298683,-0.4721003472805023,0.5059499144554138,0.12647758424282074,0.22540283203125,0.21718868613243103,0.1346864104270935,0.13210850954055786,0.4519335627555847,-0.09758701920509338,-0.2581876516342163,-0.1553058922290802,0.1887000948190689,-0.152319073677063,-0.27389007806777954,-0.07339832186698914,0.00020237267017364502,-0.07109687477350235,0.2597406506538391,0.012873351573944092,0.11891762912273407,-0.34464943408966064,0.21916238963603973,0.05515594780445099,-0.02548636496067047,0.844749927520752,0.01082301139831543,-0.35005006194114685,-0.1356973499059677,0.3485044836997986,0.3678097724914551,0.3667449951171875,-0.46779996156692505,-0.038835085928440094,0.10474300384521484,0.1832697093486786,-0.12476347386837006,-0.31724411249160767,0.23420165479183197,-0.09071322530508041,-0.29671260714530945,0.3307269215583801,0.33374035358428955,-0.5152822732925415,0.015041738748550415,0.5313879251480103,-0.5678820013999939,0.049698606133461,0.263738214969635,-0.3281521797180176,0.26375794410705566",12.333786,4.7669363,9.541565
02_devnexus.png,"0.14768806099891663,-0.20853744447231293,-0.19778883457183838,0.14818328619003296,-0.2537294030189514,-0.08903425931930542,-0.004403978586196899,0.6483511328697205,-0.36226505041122437,-0.10607010871171951,0.24167458713054657,-0.10193578153848648,0.6541246175765991,-0.355608195066452,-0.12472694367170334,0.31262490153312683,0.5962221622467041,0.3313562870025635,-0.22009801864624023,0.031542301177978516,-0.1482810229063034,0.5815029144287109,0.06309135258197784,0.11220934987068176,-0.22324791550636292,0.07042627036571503,-0.3601257801055908,-0.27003276348114014,-0.11889490485191345,-0.7023277878761292,-0.3859065771102905,0.31921523809432983,0.04535349830985069,0.33402347564697266,-0.5360260009765625,0.15602880716323853,-0.29249078035354614,0.08637025207281113,-0.012782730162143707,0.05218935012817383,-0.6093748807907104,0.03478822112083435,-0.3171859681606293,-0.021605119109153748,-0.7782431840896606,-0.7611725926399231,-0.12079334259033203,-0.0554325208067894,0.5214033126831055,0.44484734535217285,-0.1132001280784607,-0.3960604667663574,-0.018590621650218964,0.2382262945175171,0.3751482367515564,0.5560020804405212,-0.0042500123381614685,0.06772109866142273,0.06220486760139465,-0.30063799023628235,-0.23362217843532562,-0.48832783102989197,0.3226621150970459,-0.06537136435508728,-0.32119274139404297,-0.2666419744491577,0.07848437130451202,-0.5806980729103088,0.14651648700237274,0.3659735321998596,0.11452028155326843,0.07433786243200302,0.1305776834487915,-0.022620677947998047,-0.013797488063573837,-0.569236695766449,-0.06143222749233246,0.017979145050048828,0.25870388746261597,-0.15453918278217316,0.28826501965522766,-0.16870619356632233,-0.03704659640789032,-0.20977583527565002,0.5055423974990845,0.33276569843292236,0.2388734519481659,-0.4475639760494232,-0.590753436088562,0.14285942912101746,-0.060581743717193604,-0.25097835063934326,-5.314422130584717,0.1790059208869934,-0.0034482181072235107,-0.3115493655204773,-0.48184895515441895,-0.1482280194759369,-0.16451239585876465,-1.1074275970458984,0.5433869957923889,0.5948038101196289,-0.1757945418357849,0.44697457551956177,0.769066333770752,0.5498388409614563,-1.875847339630127,0.37424877285957336,0.14622633159160614,-0.07876213639974594,-0.18250112235546112,0.20924058556556702,-0.42283937335014343,-0.4289017915725708,0.30639350414276123,-0.6011000871658325,0.16182950139045715,0.10802564024925232,0.39374274015426636,0.1940940022468567,-0.09230509400367737,-0.08190195262432098,-0.14810563623905182,0.32683154940605164,0.24508540332317352,-0.1382366269826889,0.10501662641763687,-0.12485407292842865,-0.4507412910461426,0.2967265844345093,0.2727298140525818,0.2226666361093521,0.30332833528518677,0.8867817521095276,-0.08838193863630295,-0.208364799618721,0.44772833585739136,-0.14417846500873566,-0.2007061243057251,-0.08530792593955994,0.11456354707479477,-0.20624414086341858,-0.05761990696191788,-0.04375949501991272,0.22279183566570282,0.2625977098941803,-0.6017740368843079,0.26958513259887695,-0.4090593457221985,-0.2581523656845093,-0.08523491770029068,0.12100040167570114,0.7870196104049683,0.3309362232685089,0.2000828981399536,-0.37106844782829285,-0.1201668232679367,0.039405494928359985,-0.38526374101638794,-0.23262247443199158,0.6790658831596375,0.01425093412399292,-0.12388789653778076,0.02116304636001587,0.07874491810798645,0.1388339102268219,0.6189934015274048,0.5882776975631714,0.5459274053573608,0.3693171739578247,-0.06539653241634369,-0.24336035549640656,0.54915851354599,-0.17173536121845245,-0.321710467338562,-0.0824698805809021,-0.021486133337020874,-0.17715278267860413,-0.04112465679645538,0.028624512255191803,-0.12135178595781326,0.05362109839916229,0.019537553191184998,-0.01704595983028412,0.718700647354126,-0.13453224301338196,0.41736337542533875,-0.5302425622940063,-0.11235801875591278,0.5311874747276306,-0.2080078423023224,-0.0149880051612854,0.37189722061157227,0.10225238651037216,0.33516862988471985,-0.34372103214263916,0.2611411213874817,0.36037054657936096,0.6389071941375732,-0.12448536604642868,0.511341392993927,-0.07386453449726105,-0.3829881548881531,0.0425824373960495,0.09934382140636444,0.13400481641292572,0.05344032496213913,0.1682729423046112,-0.16736078262329102,0.4439212679862976,0.3307202458381653,0.8224790096282959,0.2524338960647583,-0.47566840052604675,0.23706158995628357,0.15247561037540436,0.4208751320838928,0.1925135850906372,0.6206149458885193,-0.11928034573793411,0.589556872844696,0.33862748742103577,0.4327971935272217,-0.01531267911195755,0.028669975697994232,-0.10918021202087402,0.11035758256912231,-0.0610135942697525,0.0938868448138237,-0.15959712862968445,0.12516169250011444,0.22865071892738342,-0.6721721887588501,-0.42808935046195984,0.48575425148010254,0.6667404174804688,-0.2597229778766632,-0.34974169731140137,-0.2572614550590515,0.23634478449821472,-0.1837552934885025,0.30965444445610046,0.23702764511108398,-0.10751569271087646,-0.500039279460907,-0.22844228148460388,-0.03212108463048935,0.11670537292957306,-0.11192064732313156,-0.11835429072380066,-0.4694972038269043,-0.45891880989074707,0.1470375806093216,-0.6014285683631897,0.8526185154914856,0.40269601345062256,0.09012395143508911,-0.14239203929901123,0.5120038390159607,-0.12061114609241486,-0.29541343450546265,-0.17538604140281677,-0.35648393630981445,0.6492427587509155,0.10944592952728271,-0.22297030687332153,0.20837394893169403,-0.2987837493419647,0.08263638615608215,-0.14144495129585266,0.6422910690307617,-0.2893548011779785,0.06829818338155746,-0.18832872807979584,0.07339203357696533,-0.5238286256790161,-0.1537013053894043,0.008823789656162262,0.5820655226707458,0.2233750820159912,-0.08559347689151764,0.4310358762741089,-0.5625983476638794,0.5593134164810181,0.4222036600112915,0.21444076299667358,-0.4510194659233093,-0.22317951917648315,-0.2797654867172241,-0.692225456237793,-0.33320513367652893,-0.12566791474819183,0.15398119390010834,-0.4645405411720276,-0.23665259778499603,-0.1200811117887497,-0.07757885009050369,0.1025276929140091,-0.23276203870773315,-0.07771159708499908,-0.11433544754981995,-0.35593992471694946,-0.17462176084518433,0.34467974305152893,0.030978083610534668,-0.18633858859539032,0.044254470616579056,0.3597123622894287,0.14989058673381805,0.2710094451904297,-0.44684529304504395,-0.24435162544250488,0.8861278891563416,-0.09687071293592453,0.4800300598144531,-0.04519573599100113,0.4320217967033386,-0.30713197588920593,-0.2806863486766815,-0.5932214856147766,-0.2782784104347229,-0.4330635964870453,-0.2327420711517334,0.01988978311419487,-0.41493916511535645,0.22872497141361237,-0.07395274937152863,-0.09067335724830627,0.32634973526000977,0.1396181285381317,0.23603825271129608,0.3059048354625702,0.22566798329353333,0.10440954566001892,0.2212505042552948,-0.2347756177186966,-0.27882394194602966,0.06394601613283157,-0.19409362971782684,0.03287500888109207,-0.2447284460067749,-0.34569379687309265,0.23627930879592896,0.30716830492019653,-0.2505236864089966,0.28805455565452576,0.0017730295658111572,-0.012966416776180267,0.453718900680542,-0.3205389082431793,-0.42344316840171814,-0.037038497626781464,0.4238250255584717,-0.13933946192264557,0.08994485437870026,-0.04961114749312401,0.15363594889640808,-0.5593509078025818,0.2244153469800949,-0.09141239523887634,0.45323964953422546,-0.5913521647453308,0.3515809178352356,0.23168402910232544,-0.6309999823570251,0.46434760093688965,0.0033716559410095215,0.3497685194015503,0.26665157079696655,0.32321736216545105,0.1266564130783081,0.5494913458824158,0.4891970455646515,0.04262562096118927,0.07587005198001862,-0.12532424926757812,0.6445186138153076,0.4751755893230438,-0.5054711103439331,-0.1033966988325119,-0.17836764454841614,-0.05403248965740204,0.3956371247768402,0.029645215719938278,0.22720231115818024,-0.34813162684440613,0.5350375175476074,-0.18172958493232727,-0.07183737307786942,0.1563202142715454,-0.5093687176704407,-0.4395129382610321,0.40583810210227966,-0.14160558581352234,0.062295228242874146,0.08987288177013397,-0.14574354887008667,0.1313130408525467,-0.14193613827228546,0.19616743922233582,-0.026727698743343353,0.2922563850879669,0.17769484221935272,0.10455094277858734,-0.08980148285627365,-0.10860645771026611,-0.03221774473786354,-0.008922010660171509,0.39304637908935547,-0.04766331613063812,-0.42277514934539795,0.021656297147274017,0.4544939398765564,0.16588525474071503,-0.047467924654483795,0.3732062876224518,-0.26299798488616943,-0.06378405541181564,0.05814243108034134,-0.4883800148963928,-0.6872092485427856,-0.08881760388612747,-0.5280882120132446,-0.6656132340431213,-0.17865920066833496,0.5753653049468994,0.14462758600711823,0.15290366113185883,-2.904980421066284,-0.08186274766921997,0.08797216415405273,-0.09373732656240463,0.7004215717315674,-0.06109858676791191,-0.14610084891319275,-0.19841709733009338,-0.08332469314336777,0.10222538560628891,0.15225155651569366,-0.4686129093170166,-0.13922218978405,0.6344679594039917,0.36208635568618774,0.1871102750301361,-0.05546507239341736,0.2415865659713745,-0.42769333720207214,0.11351808905601501,0.14156074821949005,0.12903180718421936,-0.11451446264982224,-0.029504746198654175,0.48498040437698364,0.7957901954650879,-0.21242129802703857,-0.07033237814903259,-0.34933558106422424,0.28206679224967957,0.06960426270961761,0.4318290054798126,-0.10450966656208038,0.3031206727027893,-0.15457499027252197,-0.19622018933296204,0.37325432896614075,0.2924400568008423,0.23330754041671753,0.34972167015075684,-0.3144991099834442,0.30714988708496094,-0.02508564665913582,-0.015483692288398743,-0.12176848948001862,-0.16708983480930328,-0.1726367175579071,-0.09156103432178497,0.2865851819515228,0.120944082736969,-0.7815619707107544,0.2139783501625061,0.1768195778131485,0.4706059694290161,0.2966940402984619,0.4228088855743408,-0.46281272172927856,0.4763776659965515,0.5257317423820496,0.21059100329875946,0.2028619945049286,-0.7461193799972534,-0.3672915995121002,-0.28310874104499817,0.19607390463352203,-0.7495424747467041,0.18442009389400482,-0.19438385963439941,0.0313529297709465,-0.2885900139808655,-0.05878661200404167,-0.09746977686882019,-0.4472977817058563,-0.42854952812194824,-0.15424242615699768,-0.02996138483285904,0.4289219379425049,0.21229299902915955,-0.35099661350250244,-0.09710004925727844,0.17857176065444946,0.7399150133132935,0.0822606161236763,0.0756937712430954",10.755573,2.41011,8.194623
